candidate_id,mechanism,exec_tf,pair,variant,trades,gross_expectancy,fee_drag,slippage_drag,funding_drag,net_expectancy,gross_total_R,net_total_R,win_rate,wins,losses,longs,shorts,median_net_R,avg_stop_pct,median_stop_pct,median_stop_bps,cost_per_R,pct_target,pct_stop,unresolved_at_boundary,effective_n,profit_factor,max_dd_R,t_gross,t_net,net_ci_low,net_ci_high,ca_trades,cb_trades,excess_vs_ca,excess_vs_cb,setups_detected,rejected_warmup,rejected_stop_invalid,rejected_no_entry_bar,rejected_outside_split,eligible_setups,skipped_stop,skipped_size,rejected_position_open,trades_entered,reconciled,cb_net,cb_gross,cb_stop,cb_seed_sd,cb_min,cb_max,ca_net,ca_gross,cb_cost,ca_cost,excess_gross_cb,excess_gross_ca
M2|1h|9/21|s0.25,M2,60,9/21,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.25}",173,0.0231213872832369,-0.0593328943356374,-0.0201128455375042,0.0022389710109234,-0.0540853815789812,4.0,-9.356771013163748,0.3410404624277456,59.0,114.0,97.0,76.0,-1.0414538387656058,2.4896827217751247,2.382411096990549,238.24110969905493,0.0772067688622182,34.104046242774565,65.89595375722543,0.0,145.9,0.924,39.72,0.166,-0.415,-0.2632,0.2065,954,724,0.9818843585785152,-0.0989080445770935,363,0,0,0,143,220,20,0,27,173,True,0.04482266299811233,0.15259297657868393,2.4205220787218247,0.1053891130721206,-0.0582817849238585,0.1915969780897137,-1.0359697401574965,0.034429062918533884,0.1077703135805716,1.0703988030760305,-0.12947158929544703,-0.011307675635296985
M2|1h|9/21|s0.50,M2,60,9/21,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.5}",1,-1.0,-0.0261432254196642,-0.0088621103117506,-0.0021818661755395,-1.0371872019069543,-1.0,-1.0371872019069543,0.0,0.0,1.0,1.0,0.0,-1.0371872019069543,4.413982905078197,4.413982905078197,441.39829050781975,0.0371872019069544,0.0,100.0,0.0,1.0,0.0,0.0,,,,,6,5,-0.5477801922968201,0.0586827170619768,9,0,0,0,7,2,1,0,0,1,True,-1.0958699189689312,-1.0,4.558054179737605,0.2853094171583655,-1.5341551261644657,-0.733692454657855,-0.4894070096101343,-0.1,0.09586991896893116,0.3894070096101343,0.0,-0.9
M3|1h|9/21|v1.2,M3,60,9/21,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.2, ""baseline_window"": 20}",89,0.0112359550561797,-0.0469054930393534,-0.0159001671319842,-0.0029432224633874,-0.0545129275785453,1.0,-4.851650554490533,0.3370786516853932,30.0,59.0,41.0,48.0,-1.037676521476104,3.036051139852086,2.9618973561430777,296.1897356143078,0.0657488826347251,33.70786516853933,66.29213483146067,0.0,74.6,0.923,24.47,0.066,-0.322,-0.3548,0.251,525,389,0.4532074435880759,0.0160231709045125,236,0,0,0,98,138,19,0,30,89,True,-0.07053609848305789,0.006967696860101913,2.987506540477524,0.22751357415342022,-0.2921450886245289,0.2470124310980907,-0.5077203711666213,-0.030356174224098753,0.0775037953431598,0.4773641969425225,0.004268258196077787,0.04159212928027845
M3|1h|9/21|v1.5,M3,60,9/21,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.5, ""baseline_window"": 20}",10,-0.1,-0.0370158947046415,-0.0125477609168276,0.0305367991405662,-0.1190268564809029,-1.0,-1.190268564809029,0.3,3.0,7.0,5.0,5.0,-1.0311481817008437,3.325409718255772,2.984182837766717,298.4182837766718,0.0190268564809028,30.0,70.0,0.0,9.0,0.833,4.21,,,,,69,49,0.6093207825120095,0.0191755364510661,35,0,0,0,17,18,8,0,0,10,True,-0.138202392931969,-0.013333333333333346,3.2433662965908145,0.08399303631758213,-0.18073877687399376,0.011828276388313741,-0.7283476389929124,-0.06456043956043955,0.12486905959863566,0.6637871994324729,-0.08666666666666666,-0.03543956043956045
M4|1h|9/21|d0.25,M4,60,9/21,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.25}",393,-0.0381679389312977,-0.0946307483662153,-0.0320782197851577,-0.0003182661391117,-0.1651951732217824,-15.000000000000004,-64.92170307616051,0.3206106870229007,126.0,267.0,216.0,177.0,-1.0701146511627906,1.757866440665583,1.5505502229477302,155.055022294773,0.1270272342904847,32.06106870229007,67.93893129770993,0.0,331.2,0.784,64.53,-0.519,-2.26,-0.2949,-0.035,1965,1530,-0.1244747906554947,-0.0251881236576318,908,0,0,0,361,547,16,0,138,393,True,-0.14000704956415064,0.05248146470227892,1.59028480555154,0.13461582928435764,-0.22294553420449492,0.09591894545552068,-0.040720382566287704,0.09492718391051871,0.19248851426642954,0.13564756647680642,-0.09064940363357663,-0.1330951228418164
M4|1h|9/21|d0.5,M4,60,9/21,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.5}",539,0.0742115027829313,-0.0878681000459227,-0.0297857966257365,-0.0009726890697014,-0.0444150829584293,39.99999999999999,-23.93972971459344,0.3580705009276438,193.0,346.0,278.0,261.0,-1.057601111111111,1.9613855787075989,1.747283187726398,174.72831877263982,0.1186265857413607,35.80705009276438,64.19294990723562,0.0,415.4,0.938,32.76,1.197,-0.709,-0.1473,0.0597,2911,1946,0.0304956942369957,0.0482673473749949,1505,0,0,0,592,913,33,0,341,539,True,-0.09268243033342428,0.05907293292810502,1.7786798793626541,0.04525855029215384,-0.1337633682126299,-0.022749718837828236,-0.07491077719542513,0.07460158077190694,0.1517553632615293,0.1495123579673321,0.015138569854826284,-0.00039007798897564006
M5|1h|9/21,M5,60,9/21,"{""regime_fast"": 20, ""regime_slow"": 50, ""regime_tf"": 1440, ""regime_tf_name"": ""1D""}",390,0.0461538461538461,-0.062648939908036,-0.0212369287823851,-0.0115399942106717,-0.0492720167472467,17.999999999999996,-19.21608653142624,0.3487179487179487,136.0,254.0,176.0,214.0,-1.055852499535721,2.326792093620158,2.2623364792666347,226.23364792666345,0.0954258629010929,34.87179487179487,65.12820512820512,0.0,287.7,0.931,37.14,0.544,-0.57,-0.1902,0.0949,2329,1404,0.5970189067805374,0.0621657373554712,1124,0,0,0,473,651,25,0,236,390,True,-0.11143775410271803,0.016137333867275165,2.331112082674727,0.09653839761464726,-0.23466182893138815,0.01557230096092046,-0.6462909235277842,0.03305880094712848,0.1275750879699932,0.6793497244749126,0.030016512286570936,0.013095045206717622
M1|1h|12/26,M1,60,12/26,{},489,0.0736196319018405,-0.0602800656269201,-0.0204339205514983,0.0028016041149569,-0.0042927501616211,36.0,-2.099154829032741,0.3578732106339468,175.0,314.0,221.0,268.0,-1.041702925659883,2.488223176479393,2.4239341637210448,242.3934163721045,0.0779123820634616,35.787321063394685,64.21267893660531,0.0,374.7,0.994,40.02,0.961,-0.057,-0.1398,0.1175,3318,1638,0.503270435959559,0.0509116802075157,1963,0,0,0,757,1206,74,0,643,489,True,-0.05520443036913686,0.054142898607983825,2.4753080214654855,0.06052336248241052,-0.09872461395001991,0.04709418879499054,-0.5075631861211801,0.05754916039385991,0.10934732897712068,0.56511234651504,0.01947673329385667,0.016070471507980584
M2|1h|12/26|s0.00,M2,60,12/26,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.0}",479,0.0960334029227557,-0.0599525341459611,-0.0203228929308342,0.0034841002215935,0.0192420760675539,46.0,9.21695443635832,0.3653444676409186,175.0,304.0,235.0,244.0,-1.041246789053673,2.4914455373810047,2.4239341637210448,242.3934163721045,0.0767913268552018,36.53444676409186,63.46555323590815,0.0,374.2,1.028,35.2,1.289,0.263,-0.1151,0.1363,3181,1533,0.5567296618995274,0.0844826726810234,1718,0,0,0,671,1047,73,0,495,479,True,-0.06524059661346956,0.05579370616557529,2.4801222649977714,0.05658446827237418,-0.11724451883767148,0.024272983152617333,-0.5374875858319735,0.047527557150806074,0.12103430277904485,0.5850151429827796,0.04023969675718041,0.04850584577194962
M2|1h|12/26|s0.25,M2,60,12/26,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.25}",220,0.1045454545454545,-0.0590957302437581,-0.0200324509300875,0.0046625910798468,0.0300798644514557,23.0,6.617570179320261,0.3681818181818181,81.0,139.0,116.0,104.0,-1.044741226475951,2.5008678818707044,2.4178588364319005,241.78588364319003,0.0744655900939988,36.81818181818181,63.18181818181819,0.0,175.6,1.044,20.58,0.93,0.261,-0.1694,0.2313,1315,892,0.5697901485746912,0.0841624503088926,515,0,0,0,200,315,40,0,55,220,True,-0.054082585857436916,0.0377535856369836,2.4280410061513558,0.10086877766464684,-0.14538911954243455,0.1114941247247317,-0.5397102841232355,0.06984514564027589,0.09183617149442051,0.6095554297635114,0.0667918689084709,0.03470030890517861
M2|1h|12/26|s0.50,M2,60,12/26,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.5}",7,0.2857142857142857,-0.0504462491705181,-0.0171004234476332,-0.0172181346277027,0.2009494784684316,2.0,1.4066463492790218,0.4285714285714285,3.0,4.0,4.0,3.0,-1.046146705772967,3.132804226970564,3.583975000510611,358.39750005106106,0.084764807245854,42.85714285714285,57.14285714285714,0.0,7.0,1.326,2.22,,,,,38,32,0.7838460877941313,0.265389317143597,20,0,0,0,12,8,1,0,0,7,True,-0.06443983867516531,0.01428571428571428,3.731200902260253,0.31330594205751866,-0.5364068947025254,0.23013919047704026,-0.5828966093256996,0.425,0.07872555296087959,1.0078966093256996,0.2714285714285714,-0.1392857142857143
M3|1h|12/26|v1.2,M3,60,12/26,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.2, ""baseline_window"": 20}",73,0.1917808219178082,-0.0448367085743563,-0.0151988842624936,0.0013236755445755,0.1330689046255338,14.0,9.71403003766397,0.3972602739726027,29.0,44.0,27.0,46.0,-1.0326646304164344,3.1157662183156694,3.0534351145038165,305.34351145038164,0.0587119172922744,39.72602739726028,60.273972602739725,0.0,58.6,1.207,10.43,1.108,0.777,-0.1549,0.4219,452,327,0.5750295279133398,0.2601628599486955,192,0,0,0,73,119,28,0,18,73,True,-0.12709395532316167,-0.039824129996430285,3.052824094972613,0.13515066701081843,-0.275167750339042,0.06685049794393116,-0.441960623287806,0.049609578533101543,0.08726982532673139,0.49157020182090755,0.2316049519142385,0.14217124338470666
M3|1h|12/26|v1.5,M3,60,12/26,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.5, ""baseline_window"": 20}",7,-0.1428571428571428,-0.0340074134382497,-0.0115279367587287,0.0317619854664122,-0.1566305075877091,-1.0,-1.096413553113964,0.2857142857142857,2.0,5.0,4.0,3.0,-1.037676521476104,3.62332012387339,3.0534351145038165,305.34351145038164,0.0137733647305662,28.57142857142857,71.42857142857143,0.0,7.0,0.782,2.11,,,,,46,35,0.8904507804679568,-0.355510462292287,28,0,0,0,15,13,6,0,0,7,True,0.19887995470457787,0.2,3.9659674079409313,0.6295112239693487,-0.2034911417581437,1.263362918827442,-1.047081288055666,0.10006493506493505,0.0011200452954221451,1.1471462231206009,-0.3428571428571428,-0.24292207792207784
M4|1h|12/26|d0.25,M4,60,12/26,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.25}",262,-0.1068702290076335,-0.1045928387649304,-0.0354551995813323,0.0004372304213375,-0.2464810369325588,-28.0,-64.57803167633041,0.2977099236641221,78.0,184.0,134.0,128.0,-1.0820770692760262,1.5820588870690064,1.3353383642817225,133.53383642817224,0.1396108079249252,29.77099236641221,70.22900763358778,0.0,229.7,0.691,64.17,-1.173,-2.726,-0.4097,-0.084,1245,1134,-0.1421343952408556,0.0186255990420881,572,0,0,0,239,333,8,0,63,262,True,-0.265106635974647,-0.06126461883058472,1.374370181509145,0.10511251508834092,-0.3920081348178914,-0.1533711486382906,-0.1043466416917032,0.024719376378942122,0.2038420171440623,0.12906601807064533,-0.04560561017704878,-0.13158960538657563
M4|1h|12/26|d0.5,M4,60,12/26,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.5}",406,0.064039408866995,-0.0963647471484325,-0.0326660159825195,-0.0014960420789881,-0.0664873963429451,26.0,-26.99388291523572,0.354679802955665,144.0,262.0,209.0,197.0,-1.0632259735856724,1.8234592460850136,1.58566958963905,158.566958963905,0.1305268052099402,35.467980295566505,64.5320197044335,0.0,334.4,0.909,38.62,0.839,-0.881,-0.1996,0.0629,2004,1536,-0.025908962134808,0.1641031786609923,1002,0,0,0,393,609,21,0,182,406,True,-0.23059057500393748,0.014044323236431682,1.6422454036099277,0.1271938134098946,-0.43065159102752215,-0.10967068136565623,-0.040578434208137046,0.09874916346000066,0.24463489824036916,0.1393275976681377,0.04999508563056331,-0.03470975459300567
M5|1h|12/26,M5,60,12/26,"{""regime_fast"": 20, ""regime_slow"": 50, ""regime_tf"": 1440, ""regime_tf_name"": ""1D""}",329,0.1124620060790273,-0.0636454032439983,-0.0215747129640672,-0.0116999215764451,0.0155419682945166,37.0,5.113307568895962,0.3708206686930091,122.0,207.0,148.0,181.0,-1.054503899723118,2.27962683882343,2.1987514232989125,219.87514232989125,0.0969200377845107,37.08206686930091,62.91793313069909,0.0,261.0,1.023,31.54,1.238,0.173,-0.1418,0.1699,1901,1246,0.71188397213283,0.115114216567192,875,0,0,0,374,501,25,0,147,329,True,-0.09957224827267543,0.014556876792896873,2.245920619414595,0.07504361401197368,-0.21716104174997103,-0.018198879954872935,-0.6963420038383134,0.024119331639293817,0.1141291250655723,0.7204613354776072,0.09790512928613043,0.08834267443973348
M1|1h|20/50,M1,60,20/50,{},263,0.0380228136882129,-0.0483916377814073,-0.0164039450106465,-0.0007737064685766,-0.0275464755724176,10.0,-7.244723075545851,0.3460076045627376,91.0,172.0,135.0,128.0,-1.0409948703926413,2.9195970773925857,2.8695382708397896,286.9538270839789,0.0655692892606306,34.60076045627377,65.39923954372624,0.0,235.5,0.96,40.58,0.367,-0.275,-0.2078,0.1565,2035,989,0.3222669760318133,0.0523623969885487,1121,0,0,0,443,678,91,0,324,263,True,-0.0799088725609664,0.019796518811751904,2.9128517637833995,0.10436044957609845,-0.18943040784080742,0.04723243281731371,-0.349813451604231,0.031558628853788136,0.0997053913727183,0.3813720804580191,0.018226294876460995,0.006464184834424763
M2|1h|20/50|s0.00,M2,60,20/50,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.0}",264,0.0454545454545454,-0.0487403062096472,-0.0165221376981855,-0.0007760632756753,-0.0205839617289626,12.0,-5.434165896446139,0.3484848484848485,92.0,172.0,137.0,127.0,-1.042064972549949,2.892381599435583,2.8435312614835837,284.35312614835834,0.0660385071835081,34.84848484848485,65.15151515151516,0.0,238.7,0.97,39.95,0.421,-0.207,-0.198,0.1669,1985,1009,0.3247519605171151,0.0528771904248042,1047,0,0,0,415,632,90,0,278,264,True,-0.0734611521537669,0.04407162617277123,2.85766027208555,0.09732363065866087,-0.23431843083402012,0.0065554251471844705,-0.34533592224607773,0.036115823779571496,0.11753277832653813,0.38145174602564924,0.0013829192817741698,0.009338721674973904
M2|1h|20/50|s0.25,M2,60,20/50,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.25}",86,0.0116279069767441,-0.0388104480073726,-0.0131560840702958,0.0094233721458316,-0.0309152529550926,1.0,-2.658711754137965,0.3372093023255814,29.0,57.0,41.0,45.0,-1.0337708341136422,3.297281785554284,3.409752716619053,340.97527166190537,0.0425431599318368,33.72093023255814,66.27906976744185,0.0,83.8,0.955,21.85,0.071,-0.187,-0.3252,0.2935,648,365,0.2012870401496512,0.0793941243095056,282,0,0,0,110,172,54,0,32,86,True,-0.11030937726459829,-0.03635325466311383,3.363926146908889,0.20113711186999597,-0.31784343452684505,0.12238068642231763,-0.23220229310474388,0.10568508342821899,0.07395612260148446,0.33788737653296286,0.047981161639857925,-0.09405717645147489
M2|1h|20/50|s0.50,M2,60,20/50,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.5}",2,-1.0,-0.0256647081255441,-0.0086999010595065,0.1781377491026348,-0.8562268600824159,-2.0,-1.7124537201648318,0.0,0.0,2.0,0.0,2.0,-0.8562268600824159,4.710729329192758,4.710729329192758,471.0729329192758,-0.1437731399175841,0.0,100.0,0.0,2.0,0.0,0.71,,,,,34,10,-0.6017480781583211,-1.556011739422502,14,0,0,0,4,10,8,0,0,2,True,0.6997848793400862,0.8,2.818974875250651,1.23457858233028,-0.9923445078358994,1.9330882144925154,-0.25447878192409473,0.030714285714285704,0.10021512065991389,0.2851930676383804,-1.8,-1.0307142857142857
M3|1h|20/50|v1.2,M3,60,20/50,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.2, ""baseline_window"": 20}",49,-0.1428571428571428,-0.0472902688202092,-0.0160305996000709,-0.0035388289584386,-0.2097168402358617,-7.0,-10.276125171557224,0.2857142857142857,14.0,35.0,24.0,25.0,-1.0437449547196256,3.0462992496638743,2.9149305610296183,291.4930561029619,0.0668596973787188,28.57142857142857,71.42857142857143,0.0,45.1,0.726,19.38,-0.592,-0.89,-0.6383,0.2247,308,225,0.3957366617916635,-0.150540450038343,113,0,0,0,39,74,22,0,3,49,True,-0.05917639019751865,0.0529380764163373,2.9434004490236307,0.22859966339206111,-0.23125281581829985,0.32933399484870873,-0.6054535020275252,-0.08149627124193967,0.11211446661385595,0.5239572307855855,-0.1957952192734801,-0.06136087161520312
M3|1h|20/50|v1.5,M3,60,20/50,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.5, ""baseline_window"": 20}",4,-0.25,-0.0333845387651646,-0.0113167928017507,-0.0147432799816538,-0.3094446115485692,-1.0,-1.237778446194277,0.25,1.0,3.0,3.0,1.0,-1.0536004222914943,3.794356659713975,3.771165521262808,377.1165521262808,0.0594446115485691,25.0,75.0,0.0,4.0,0.61,2.14,,,,,26,20,0.5998821072717295,-0.0600070192655257,16,0,0,0,7,9,5,0,0,4,True,-0.2494375922830435,-0.25,4.314975103394044,0.02320785603216518,-0.2862552907049565,-0.22564910162029894,-0.9093267188202987,-0.11999999999999997,-0.0005624077169565089,0.7893267188202987,0.0,-0.13000000000000003
M4|1h|20/50|d0.25,M4,60,20/50,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.25}",121,-0.0082644628099173,-0.112740444743951,-0.0382170999132037,-0.001014567214261,-0.1602365746813331,-1.0,-19.388625536441317,0.3305785123966942,40.0,81.0,74.0,47.0,-1.0837006666666666,1.6629402754179987,1.299743086645917,129.97430866459172,0.1519721118714158,33.057851239669425,66.94214876033058,0.0,110.0,0.791,24.44,-0.08,-1.53,-0.3511,0.0392,574,562,-0.0494507377541586,0.0499888427003965,215,0,0,0,82,133,5,0,7,121,True,-0.21022541738172973,0.045786106630629056,1.2851897184822465,0.15663123632215162,-0.42893895670384546,-0.05545369043887038,-0.11078583692717452,0.02336098131787151,0.25601152401235877,0.13414681824504604,-0.054050569440546356,-0.03162544412778881
M4|1h|20/50|d0.5,M4,60,20/50,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.5}",200,-0.04,-0.1049109906150829,-0.0355630476661298,-0.0004279841248274,-0.1809020224060402,-8.0,-36.18040448120804,0.32,64.0,136.0,111.0,89.0,-1.0704491656692188,1.8101908666746316,1.5184501547747646,151.8450154774765,0.1409020224060402,32.0,68.0,0.0,180.4,0.766,48.48,-0.441,-1.948,-0.3462,-0.0021,942,855,0.0079955440461189,-0.022181329237519,404,0,0,0,154,250,12,0,38,200,True,-0.15872069316852122,0.04776133162634242,1.533754843973072,0.08363858199088174,-0.25061229415169145,-0.02351708800153296,-0.1888975664521592,-0.05763634351757346,0.20648202479486363,0.13126122293458573,-0.08776133162634242,0.017636343517573462
M5|1h|20/50,M5,60,20/50,"{""regime_fast"": 20, ""regime_slow"": 50, ""regime_tf"": 1440, ""regime_tf_name"": ""1D""}",196,-0.0663265306122449,-0.0588502637981141,-0.0199492419654624,-0.0127126502771148,-0.1578386866529364,-13.0,-30.936382583975544,0.3112244897959184,61.0,135.0,98.0,98.0,-1.0516781889998987,2.505900908203756,2.458213146192176,245.8213146192176,0.0915121560406915,31.12244897959184,68.87755102040816,0.0,160.4,0.79,38.72,-0.713,-1.7,-0.3275,-0.002,1156,791,0.2783907288781221,-0.0401443970919619,493,0,0,0,215,278,35,0,47,196,True,-0.1176942895609745,0.027525321640131627,2.506913132544942,0.0563859231479323,-0.18355579693754157,-0.050393826104408256,-0.43622941553105854,-0.008237086967962026,0.14521961120110613,0.4279923285630965,-0.09385185225237652,-0.058089443644282875
M1|1h|50/200,M1,60,50/200,{},98,0.1326530612244898,-0.0553903667432062,-0.0187763955061716,-0.0022487977350947,0.0562375012400171,13.0,5.511275121521683,0.3775510204081632,37.0,61.0,51.0,47.0,-1.0323201672724451,2.821098512473577,2.8719341897743647,287.19341897743647,0.0764155599844726,37.755102040816325,62.24489795918368,0.0,89.2,1.084,12.05,1.015,0.449,-0.1643,0.2973,718,421,0.3252729815255239,0.0583930467235738,347,0,0,0,143,204,80,0,26,98,True,-0.002155545483556635,0.09004132543356691,2.9332892066443113,0.014371148476358007,-0.01654588211952466,0.017586169537473096,-0.2690354802855067,0.14498908933339955,0.09219687091712354,0.41402456961890627,0.042611735790922894,-0.012336028108909741
M2|1h|50/200|s0.00,M2,60,50/200,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.0}",95,0.1368421052631579,-0.0558299783305121,-0.0189254163832244,-0.0019520857180431,0.060134624831378,13.0,5.712789358980919,0.3789473684210526,36.0,59.0,48.0,47.0,-1.0320973254227093,2.809861768898488,2.86335628851033,286.335628851033,0.0767074804317797,37.89473684210527,62.10526315789474,0.0,86.5,1.09,15.52,0.943,0.405,-0.2318,0.3153,700,405,0.3432411572295767,0.1572422349574388,340,0,0,0,141,199,80,0,24,95,True,-0.09710761012606076,0.007113471306830129,2.898113429952517,0.0614102636339176,-0.16932473255932864,-0.01488168981657516,-0.28310653239819866,0.13599673165980364,0.10422108143289088,0.4191032640580023,0.12972863395632778,0.0008453736033542658
M2|1h|50/200|s0.25,M2,60,50/200,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.25}",1,2.0,-0.0300134553628773,-0.0101740526653821,-0.0293221579961464,1.930490333975594,2.0,1.930490333975594,1.0,1.0,0.0,1.0,0.0,1.930490333975594,4.092468228831268,4.092468228831268,409.2468228831268,0.0695096660244059,100.0,0.0,0.0,1.0,,0.0,,,,,18,5,2.5231477153582444,3.0159125234054622,10,0,0,0,2,8,7,0,0,1,True,-1.085422189429868,-1.0,4.456364761708273,0.3009703251721843,-1.5739345565119276,-0.7441633131182019,-0.5926573813826504,0.6300000000000001,0.0854221894298679,1.2226573813826507,3.0,1.3699999999999999
M2|1h|50/200|s0.50,M2,60,50/200,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.5}",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,
M3|1h|50/200|v1.2,M3,60,50/200,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.2, ""baseline_window"": 20}",11,0.3636363636363636,-0.0402629802118905,-0.0136484678684374,0.0043993532187016,0.3141242687747372,4.0,3.4553669565221097,0.4545454545454545,5.0,6.0,6.0,5.0,-0.954229863208,3.255089188407343,3.3944064980616453,339.4406498061645,0.0495120948616263,45.45454545454545,54.54545454545454,0.0,10.0,1.556,3.05,,,,,99,54,1.076360182718095,0.5105451339134002,42,0,0,0,13,29,18,0,0,11,True,-0.19642086513866286,-0.10545454545454543,2.7399210384674064,0.3169905220871,-0.5433584594737066,0.1327187218796637,-0.7622359139433578,0.028033151059466844,0.09096631968411743,0.7902690650028246,0.469090909090909,0.33560321257689674
M3|1h|50/200|v1.5,M3,60,50/200,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.5, ""baseline_window"": 20}",1,-1.0,-0.0466354153846153,-0.0158086153846153,0.1082141675612307,-0.954229863208,-1.0,-0.954229863208,0.0,0.0,1.0,0.0,1.0,-0.954229863208,2.562687273300741,2.562687273300741,256.2687273300741,-0.045770136792,0.0,100.0,0.0,1.0,0.0,0.0,,,,,19,5,-0.6686489741887353,0.0984832592570839,9,0,0,0,2,7,6,0,0,1,True,-1.0527131224650839,-1.0,4.059287484194352,0.05306267547985196,-1.1304722150383266,-0.9848103815673613,-0.2855808890192647,0.15999999999999998,0.05271312246508386,0.4455808890192647,0.0,-1.16
M4|1h|50/200|d0.25,M4,60,50/200,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.25}",19,-0.2105263157894736,-0.1767518398788045,-0.0599158779250184,-0.0033714526751462,-0.450565486268443,-4.0,-8.560744239100417,0.2631578947368421,5.0,14.0,13.0,6.0,-1.0831017644715977,1.4903018807230324,1.00878801008788,100.878801008788,0.2400391704789693,26.31578947368421,73.68421052631578,0.0,19.0,0.519,9.88,,,,,89,93,0.0534156864319352,0.4882276491847595,32,0,0,0,12,20,0,0,1,19,True,-0.9387931354532025,0.1280701754385965,1.2402871855447601,1.3947649057398817,-3.4070078522048686,-0.09991619386133763,-0.5039811727003782,-0.3503611971104231,1.066863310891799,0.15361997558995516,-0.3385964912280701,0.13983488132094948
M4|1h|50/200|d0.5,M4,60,50/200,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.5}",30,-0.4,-0.1635173054169088,-0.0554295950565792,-0.0012153595954177,-0.6201622600689057,-12.0,-18.60486780206717,0.2,6.0,24.0,19.0,11.0,-1.1088740911910222,1.4528515852709607,1.0667812514634336,106.67812514634336,0.2201622600689058,20.0,80.0,0.0,28.9,0.37,21.83,-1.894,-2.639,-1.0706,-0.1735,135,146,-0.0769556177840495,-0.4464483274808726,56,0,0,0,25,31,0,0,1,30,True,-0.17371393258803308,0.049556650246305345,1.136559820452322,0.24698458584561278,-0.4697733297539715,0.0937649341235752,-0.5432066422848562,-0.3978730158730158,0.22327058283433843,0.14533362641184033,-0.44955665024630537,-0.0021269841269841994
M5|1h|50/200,M5,60,50/200,"{""regime_fast"": 20, ""regime_slow"": 50, ""regime_tf"": 1440, ""regime_tf_name"": ""1D""}",44,0.3636363636363636,-0.0517561697882285,-0.0175444643349927,-0.0215092334531094,0.272826496060033,16.0,12.004365826641452,0.4545454545454545,20.0,24.0,21.0,23.0,-1.0335801586563225,2.789528182379277,2.68422425604225,268.422425604225,0.0908098675763306,45.45454545454545,54.54545454545454,0.0,41.7,1.46,7.68,1.866,1.348,-0.1322,0.633,296,211,0.314423273404137,0.2423828739509355,141,0,0,0,63,78,31,0,3,44,True,0.030443622109097505,0.12225913621262459,2.697785413582591,0.3159840746032029,-0.3060681488853949,0.4767915723214789,-0.041596777344103976,0.18541221623873136,0.09181551410352709,0.22700899358283533,0.24137722742373902,0.17822414739763223
