candidate_id,mechanism,exec_tf,pair,variant,trades,gross_expectancy,fee_drag,slippage_drag,funding_drag,net_expectancy,gross_total_R,net_total_R,win_rate,wins,losses,longs,shorts,median_net_R,avg_stop_pct,median_stop_pct,median_stop_bps,cost_per_R,pct_target,pct_stop,unresolved_at_boundary,effective_n,profit_factor,max_dd_R,t_gross,t_net,net_ci_low,net_ci_high,ca_net,cb_net,cb_seed_sd,ca_trades,cb_trades,cb_median_stop_pct,excess_vs_ca,excess_vs_cb,setups_detected,rejected_warmup,rejected_stop_invalid,rejected_no_entry_bar,rejected_outside_split,eligible_setups,skipped_stop,skipped_size,rejected_position_open,trades_entered,reconciled
M4|1h|20/50|d0.5,M4,60,20/50,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.5}",200,-0.04,-0.10491099061508297,-0.035563047666129825,-0.0004279841248274207,-0.18090202240604022,-8.0,-36.18040448120804,0.32,64.0,136.0,111.0,89.0,-1.0704491656692188,1.8101908666746314,1.5184501547747646,151.84501547747647,0.14090202240604022,32.0,68.0,0.0,180.4,0.766,48.48,-0.441,-1.948,-0.3462,-0.0021,-0.1888975664521592,-0.15872069316852122,0.08363858199088174,942,855,1.533754843973072,0.007995544046118963,-0.022181329237519004,404,0,0,0,154,250,12,0,38,200,True
M5|1h|20/50,M5,60,20/50,"{""regime_fast"": 20, ""regime_slow"": 50, ""regime_tf"": 1440, ""regime_tf_name"": ""1D""}",196,-0.0663265306122449,-0.058850263798114186,-0.01994924196546244,-0.012712650277114892,-0.15783868665293643,-13.0,-30.936382583975544,0.3112244897959184,61.0,135.0,98.0,98.0,-1.0516781889998987,2.505900908203756,2.458213146192176,245.8213146192176,0.09151215604069153,31.122448979591837,68.87755102040816,0.0,160.4,0.79,38.72,-0.713,-1.7,-0.3275,-0.002,-0.43622941553105854,-0.1176942895609745,0.0563859231479323,1156,791,2.506913132544942,0.2783907288781221,-0.040144397091961936,493,0,0,0,215,278,35,0,47,196,True
M1|1h|50/200,M1,60,50/200,{},98,0.1326530612244898,-0.05539036674320623,-0.0187763955061716,-0.002248797735094791,0.056237501240017175,13.0,5.511275121521683,0.37755102040816324,37.0,61.0,51.0,47.0,-1.0323201672724451,2.8210985124735766,2.8719341897743647,287.19341897743647,0.07641555998447262,37.755102040816325,62.244897959183675,0.0,89.2,1.084,12.05,1.015,0.449,-0.1643,0.2973,-0.2690354802855067,-0.002155545483556635,0.014371148476358007,718,421,2.9332892066443113,0.3252729815255239,0.05839304672357381,347,0,0,0,143,204,80,0,26,98,True
M2|1h|50/200|s0.00,M2,60,50/200,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.0}",95,0.1368421052631579,-0.055829978330512134,-0.018925416383224456,-0.0019520857180431827,0.06013462483137809,13.0,5.712789358980919,0.37894736842105264,36.0,59.0,48.0,47.0,-1.0320973254227093,2.8098617688984877,2.86335628851033,286.335628851033,0.07670748043177976,37.89473684210527,62.10526315789474,0.0,86.5,1.09,15.52,0.943,0.405,-0.2318,0.3153,-0.28310653239819866,-0.09710761012606076,0.0614102636339176,700,405,2.898113429952517,0.34324115722957677,0.15724223495743883,340,0,0,0,141,199,80,0,24,95,True
M2|1h|50/200|s0.25,M2,60,50/200,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.25}",1,2.0,-0.030013455362877327,-0.010174052665382145,-0.029322157996146434,1.930490333975594,2.0,1.930490333975594,1.0,1.0,0.0,1.0,0.0,1.930490333975594,4.092468228831268,4.092468228831268,409.24682288312675,0.0695096660244059,100.0,0.0,0.0,1.0,,0.0,,,,,-0.5926573813826504,-1.085422189429868,0.3009703251721843,18,5,4.456364761708273,2.5231477153582444,3.0159125234054622,10,0,0,0,2,8,7,0,0,1,True
M2|1h|50/200|s0.50,M2,60,50/200,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.5}",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,0,True
M3|1h|50/200|v1.2,M3,60,50/200,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.2, ""baseline_window"": 20}",11,0.36363636363636365,-0.04026298021189056,-0.013648467868437476,0.004399353218701641,0.31412426877473726,4.0,3.4553669565221097,0.45454545454545453,5.0,6.0,6.0,5.0,-0.954229863208,3.255089188407343,3.3944064980616453,339.4406498061645,0.049512094861626395,45.45454545454545,54.54545454545454,0.0,10.0,1.556,3.05,,,,,-0.7622359139433578,-0.19642086513866286,0.3169905220871,99,54,2.7399210384674064,1.076360182718095,0.5105451339134002,42,0,0,0,13,29,18,0,0,11,True
M3|1h|50/200|v1.5,M3,60,50/200,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.5, ""baseline_window"": 20}",1,-1.0,-0.04663541538461538,-0.015808615384615383,0.10821416756123077,-0.954229863208,-1.0,-0.954229863208,0.0,0.0,1.0,0.0,1.0,-0.954229863208,2.5626872733007415,2.5626872733007415,256.2687273300741,-0.04577013679200001,0.0,100.0,0.0,1.0,0.0,0.0,,,,,-0.2855808890192647,-1.0527131224650839,0.05306267547985196,19,5,4.059287484194352,-0.6686489741887353,0.0984832592570839,9,0,0,0,2,7,6,0,0,1,True
M4|1h|50/200|d0.25,M4,60,50/200,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.25}",19,-0.21052631578947367,-0.17675183987880458,-0.05991587792501849,-0.003371452675146252,-0.450565486268443,-4.0,-8.560744239100417,0.2631578947368421,5.0,14.0,13.0,6.0,-1.0831017644715977,1.4903018807230324,1.00878801008788,100.878801008788,0.24003917047896933,26.31578947368421,73.68421052631578,0.0,19.0,0.519,9.88,,,,,-0.5039811727003782,-0.9387931354532025,1.3947649057398817,89,93,1.2402871855447601,0.05341568643193523,0.4882276491847595,32,0,0,0,12,20,0,0,1,19,True
M4|1h|50/200|d0.5,M4,60,50/200,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.5}",30,-0.4,-0.16351730541690887,-0.055429595056579274,-0.00121535959541772,-0.6201622600689057,-12.0,-18.604867802067172,0.2,6.0,24.0,19.0,11.0,-1.1088740911910222,1.4528515852709607,1.0667812514634336,106.67812514634336,0.22016226006890585,20.0,80.0,0.0,28.9,0.37,21.83,-1.894,-2.639,-1.0706,-0.1735,-0.5432066422848562,-0.17371393258803308,0.24698458584561278,135,146,1.136559820452322,-0.07695561778404958,-0.44644832748087265,56,0,0,0,25,31,0,0,1,30,True
M5|1h|50/200,M5,60,50/200,"{""regime_fast"": 20, ""regime_slow"": 50, ""regime_tf"": 1440, ""regime_tf_name"": ""1D""}",44,0.36363636363636365,-0.0517561697882285,-0.017544464334992713,-0.0215092334531094,0.272826496060033,16.0,12.004365826641452,0.45454545454545453,20.0,24.0,21.0,23.0,-1.0335801586563225,2.7895281823792772,2.68422425604225,268.422425604225,0.0908098675763306,45.45454545454545,54.54545454545454,0.0,41.7,1.46,7.68,1.866,1.348,-0.1322,0.633,-0.041596777344103976,0.030443622109097505,0.3159840746032029,296,211,2.697785413582591,0.314423273404137,0.2423828739509355,141,0,0,0,63,78,31,0,3,44,True
